player_id,player_display_name,position,team,week,attempts,passing_yards,carries,rushing_yards,targets,receptions,receiving_yards
00-0036408,Cesar Ruiz,C,NO,14,0,0,0,0,0,0,0
00-0036409,Jordyn Brooks,LB,MIA,14,0,0,0,0,0,0,0
00-0036410,Tee Higgins,WR,CIN,14,0,0,0,0,11,6,92
00-0036411,Antoine Winfield Jr.,SAF,TB,14,0,0,0,0,0,0,0
00-0036415,Van Jefferson,WR,TEN,14,0,0,0,0,4,2,17
00-0036418,Zack Baun,LB,PHI,14,0,0,0,0,0,0,0
00-0036421,Terrell Burgess,SAF,NO,14,0,0,0,0,0,0,0
00-0036422,Adam Trautman,TE,DEN,14,0,0,0,0,2,2,17
00-0036428,Justin Strnad,LB,DEN,14,0,0,0,0,0,0,0
00-0036431,Jordan Fuller,SAF,ATL,14,0,0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",LB,DAL,14,0,0,0,0,0,0,0
00-0036442,Joe Burrow,QB,CIN,14,36,284,0,0,0,0,0
00-0036443,Rex Sunahara,LS,CLE,14,0,0,0,0,0,0,0
00-0036479,Kwity Paye,DE,IND,14,0,0,0,0,0,0,0
00-0036500,Jamien Sherwood,LB,NYJ,14,0,0,0,0,0,0,0
00-0036504,Brandin Echols,CB,PIT,14,0,0,0,0,0,0,0
00-0036527,DJ Turner,WR,LV,14,0,0,0,0,0,0,0
00-0036550,Rashod Bateman,WR,BAL,14,0,0,0,0,3,2,23
00-0036551,Aaron Banks,G,GB,14,0,0,0,0,0,0,0
00-0036554,Nico Collins,WR,HOU,14,0,0,0,0,8,4,121
00-0036564,Talanoa Hufanga,SAF,DEN,14,0,0,0,0,0,0,0
00-0036589,Nick McCloud,CB,CHI,14,0,0,0,0,0,0,0
00-0036590,Quintin Morris,TE,JAX,14,0,0,0,0,0,0,0
00-0036603,Alaric Jackson,OT,LA,14,0,0,0,0,0,0,0
00-0036613,Jaylen Waddle,WR,MIA,14,0,0,1,21,7,5,50
00-0036616,Christian Darrisaw,OT,MIN,14,0,0,0,0,0,0,0
00-0036619,Dillon Radunz,OT,NO,14,0,0,0,0,0,0,0
00-0036620,Dee Eskridge,WR,MIA,14,0,0,0,0,0,0,0
00-0036621,Nick Bolton,LB,KC,14,0,0,0,0,0,0,0
00-0036622,Josh Myers,C,NYJ,14,0,0,0,0,0,0,0
00-0036624,Alim McNeill,DT,DET,14,0,0,0,0,0,0,0
00-0036628,John Bates,TE,WAS,14,0,0,0,0,0,0,0
00-0036629,Camryn Bynum,SAF,IND,14,0,0,0,0,0,0,0
00-0036637,Noah Gray,TE,KC,14,0,0,0,0,3,1,14
00-0036642,Tedarrell Slaton,DT,CIN,14,0,0,0,0,0,0,0
00-0036643,K.J. Britt,LB,MIA,14,0,0,0,0,0,0,0
00-0036658,Isaiah McDuffie,LB,GB,14,0,0,0,0,0,0,0
00-0036677,Zayne Anderson,SAF,GB,14,0,0,0,0,0,0,0
00-0036704,Caleb Johnson,LB,MIA,14,0,0,0,0,0,0,0
00-0036705,Sam Kamara,DT,CLE,14,0,0,0,0,0,0,0
00-0036711,Charles Snowden,DE,LV,14,0,0,0,0,0,0,0
00-0036727,Adam Prentice,FB,DEN,14,0,0,2,22,2,2,11
00-0036741,Jack Stoll,TE,NO,14,0,0,0,0,1,0,0
00-0036802,Jon Rhattigan,LB,LV,14,0,0,0,0,0,0,0
00-0036816,Riley Patterson,K,MIA,14,0,0,0,0,0,0,0
00-0036825,Feleipe Franks,TE,ATL,14,0,0,0,0,0,0,0
00-0036833,Ryan Neuzil,G,ATL,14,0,0,0,0,0,0,0
00-0036841,Austin Trammell,WR,JAX,14,0,0,0,0,0,0,0
00-0036842,Kene Nwangwu,RB,NYJ,14,0,0,0,0,0,0,0
00-0036854,Evan McPherson,K,CIN,14,0,0,0,0,0,0,0
00-0036862,Ben Skowronek,WR,PIT,14,0,0,0,0,1,1,13
00-0036867,Chris Rumph II,LB,NO,14,0,0,0,0,0,0,0
00-0036869,Dan Moore Jr.,OT,TEN,14,0,0,0,0,0,0,0
00-0036870,Buddy Johnson,LB,IND,14,0,0,0,0,0,0,0
00-0036871,Nate Hobbs,CB,GB,14,0,0,0,0,0,0,0
00-0036874,Pat Surtain II,CB,DEN,14,0,0,0,0,0,0,0
00-0036876,Kylen Granson,TE,PHI,14,0,0,0,0,0,0,0
00-0036883,Tommy Togiai,DT,HOU,14,0,0,0,0,0,0,0
00-0036894,Pat Freiermuth,TE,PIT,14,0,0,0,0,3,2,9
00-0036900,Ja'Marr Chase,WR,CIN,14,0,0,1,8,8,5,44
00-0036901,Eric Stokes,CB,LV,14,0,0,0,0,0,0,0
00-0036902,Joseph Ossai,DE,CIN,14,0,0,0,0,0,0,0
00-0036906,Khalil Herbert,RB,NYJ,14,0,0,0,0,0,0,0
00-0036912,DeVonta Smith,WR,PHI,14,0,0,0,0,8,4,37
00-0036914,Greg Rousseau,LB,BUF,14,0,0,0,0,0,0,0
00-0036919,Kenny Gainwell,RB,PIT,14,0,0,4,15,7,6,27
00-0036924,Michael Carter,RB,ARI,14,0,0,3,13,4,2,18
00-0036927,Pete Werner,LB,NO,14,0,0,0,0,0,0,0
00-0036932,Micah Parsons,LB,GB,14,0,0,0,0,0,0,0
00-0036933,Zaven Collins,LB,ARI,14,0,0,0,0,0,0,0
00-0036934,Jaelan Phillips,LB,PHI,14,0,0,0,0,0,0,0
00-0036940,Odafe Oweh,LB,LAC,14,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,DT,DAL,14,0,0,0,0,0,0,0
00-0036952,Jonathon Cooper,LB,DEN,14,0,0,0,0,0,0,0
00-0036956,Darren Hall,CB,ARI,14,0,0,0,0,0,0,0
00-0036963,Amon-Ra St. Brown,WR,DET,14,0,0,0,0,9,6,92
00-0036964,Derrick Barnes,LB,DET,14,0,0,0,0,0,0,0
00-0036970,Kyle Pitts,TE,ATL,14,0,0,0,0,10,6,90
00-0036971,Trevor Lawrence,QB,JAX,14,30,244,4,16,0,0,0
00-0036973,Travis Etienne,RB,JAX,14,0,0,20,74,1,1,8
00-0036974,Tyson Campbell,CB,CLE,14,0,0,0,0,0,0,0
00-0036986,Nahshon Wright,CB,CHI,14,0,0,0,0,0,0,0
00-0036987,Brandon Stephens,CB,NYJ,14,0,0,0,0,0,0,0
00-0036989,Malcolm Koonce,DE,LV,14,0,0,0,0,0,0,0
00-0036990,Divine Deablo,LB,ATL,14,0,0,0,0,0,0,0
00-0036992,Elijah Molden,CB,LAC,14,0,0,0,0,0,0,0
00-0036993,Ifeatu Melifonwu,SAF,MIA,14,0,0,0,0,0,0,0
00-0036994,Ernest Jones,LB,SEA,14,0,0,0,0,0,0,0
00-0036995,Baron Browning,LB,ARI,14,0,0,0,0,0,0,0
00-0036996,Greg Newsome II,CB,JAX,14,0,0,0,0,0,0,0
00-0036997,Javonte Williams,RB,DAL,14,0,0,17,67,4,2,0
00-0037013,Zach Wilson,QB,MIA,14,0,0,2,-2,0,0,0
00-0037034,Dee Alford,CB,ATL,14,0,0,0,0,0,0,0
00-0037041,Haggai Ndubuisi,DT,HOU,14,0,0,0,0,0,0,0
00-0037051,Elijah Garcia,DE,ATL,14,0,0,0,0,0,0,0
00-0037073,Jordan Davis,DT,PHI,14,0,0,0,0,0,0,0
00-0037074,Quay Walker,LB,GB,14,0,0,0,0,0,0,0
00-0037079,Riq Woolen,CB,SEA,14,0,0,0,0,0,0,0
00-0037083,Kingsley Enagbare,LB,GB,14,0,0,0,0,0,0,0
00-0037085,Tyler Badie,RB,DEN,14,0,0,4,16,1,1,5
00-0037091,Bo Melton,WR,GB,14,0,0,0,0,2,1,45
00-0037106,Jaylon Jones,DB,CHI,14,0,0,0,0,0,0,0
00-0037129,Josh Blackwell,CB,CHI,14,0,0,0,0,0,0,0
00-0037130,Reed Blankenship,SAF,PHI,14,0,0,0,0,0,0,0
00-0037132,Britain Covey,WR,PHI,14,0,0,0,0,0,0,0
00-0037137,Josh Jobe,CB,SEA,14,0,0,0,0,0,0,0
00-0037157,Bam Knight,RB,ARI,14,0,0,7,16,6,3,18
00-0037191,Trent McDuffie,CB,KC,14,0,0,0,0,0,0,0
00-0037192,George Karlaftis,DE,KC,14,0,0,0,0,0,0,0
00-0037193,Bryan Cook,SAF,KC,14,0,0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,KC,14,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,RB,KC,14,0,0,9,30,0,0,0
00-0037207,Mike Caliendo,G,KC,14,0,0,0,0,0,0,0
00-0037208,Jack Cochrane,LB,KC,14,0,0,0,0,0,0,0
00-0037224,Cameron Dicker,K,LAC,14,0,0,0,0,0,0,0
00-0037228,Jaylen Warren,RB,PIT,14,0,0,8,13,3,3,49
00-0037235,Travon Walker,DE,JAX,14,0,0,0,0,0,0,0
00-0037236,Aidan Hutchinson,DE,DET,14,0,0,0,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,HOU,14,0,0,0,0,0,0,0
00-0037239,Chris Olave,WR,NO,14,0,0,0,0,5,3,30
00-0037240,Jameson Williams,WR,DET,14,0,0,1,7,9,7,96
00-0037243,Tyler Smith,OT,DAL,14,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,LB,JAX,14,0,0,0,0,0,0,0
00-0037246,Jalen Pitre,SAF,HOU,14,0,0,0,0,0,0,0
00-0037247,George Pickens,WR,DAL,14,0,0,0,0,9,5,37
00-0037248,James Cook,RB,BUF,14,0,0,18,80,2,2,31
00-0037249,Nik Bonitto,LB,DEN,14,0,0,0,0,0,0,0
00-0037251,Alex Wright,DE,CLE,14,0,0,0,0,0,0,0
00-0037252,Greg Dulcich,TE,MIA,14,0,0,0,0,3,3,41
00-0037256,Rachaad White,RB,TB,14,0,0,11,53,2,1,2
00-0037261,Khalil Shakir,WR,BUF,14,0,0,0,0,3,2,16
00-0037262,Thomas Booker,DT,LV,14,0,0,0,0,0,0,0
00-0037263,Tyler Allgeier,RB,ATL,14,0,0,11,34,2,2,33
00-0037267,Jerome Ford,RB,CLE,14,0,0,0,0,3,2,10
00-0037268,Zyon McCollum,CB,TB,14,0,0,0,0,0,0,0
00-0037270,Otito Ogbonnia,DT,LAC,14,0,0,0,0,0,0,0
00-0037271,D'Marco Jackson,LB,CHI,14,0,0,0,0,0,0,0
00-0037274,Esezi Otomewo,DT,PIT,14,0,0,0,0,0,0,0
00-0037275,DaRon Bland,CB,DAL,14,0,0,0,0,0,0,0
00-0037281,Damone Clark,LB,HOU,14,0,0,0,0,0,0,0
00-0037284,Matt Araiza,P,KC,14,0,0,0,0,0,0,0
00-0037288,Christian Benford,CB,BUF,14,0,0,0,0,0,0,0
00-0037289,Malcolm Rodriguez,LB,DET,14,0,0,0,0,0,0,0
00-0037291,Jalen Nailor,WR,MIN,14,0,0,0,0,3,3,30
00-0037292,Andrew Ogletree,TE,IND,14,0,0,0,0,0,0,0
00-0037295,Jamaree Salyer,G,LAC,14,0,0,0,0,0,0,0
00-0037304,Connor Heyward,FB,PIT,14,0,0,1,2,0,0,0
00-0037306,John FitzPatrick,TE,GB,14,0,0,0,0,2,2,14
00-0037310,James Houston,LB,DAL,14,0,0,0,0,0,0,0
00-0037313,Montaric Brown,CB,JAX,14,0,0,0,0,0,0,0
00-0037315,Cameron Goode,LB,MIA,14,0,0,0,0,0,0,0
00-0037318,Baylon Spector,LB,BUF,14,0,0,0,0,0,0,0
00-0037332,D'Anthony Bell,SAF,SEA,14,0,0,0,0,0,0,0
00-0037364,Arron Mosby,DE,GB,14,0,0,0,0,0,0,0
00-0037384,Ja'Quan McMillian,CB,DEN,14,0,0,0,0,0,0,0
00-0037404,Ryan Van Demark,OT,BUF,14,0,0,0,0,0,0,0
00-0037475,Stone Smartt,TE,NYJ,14,0,0,0,0,1,0,0
00-0037487,Deven Thompkins,WR,ATL,14,0,0,0,0,1,1,4
00-0037493,Mike Brown,SAF,TEN,14,0,0,0,0,0,0,0
00-0037500,Ryan Wright,P,MIN,14,0,0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,SAF,LV,14,0,0,0,0,0,0,0
00-0037516,Sam Webb,CB,CLE,14,0,0,0,0,0,0,0
00-0037525,Jordan Mason,RB,MIN,14,0,0,11,52,0,0,0
00-0037527,Segun Olubi,LB,IND,14,0,0,0,0,0,0,0
00-0037545,Rashid Shaheed,WR,SEA,14,0,0,0,0,5,4,67
00-0037547,Daniel Whelan,P,GB,14,0,0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,CB,TEN,14,0,0,0,0,0,0,0
00-0037557,Ronnie Rivers,RB,LA,14,0,0,8,41,0,0,0
00-0037561,Markquese Bell,SAF,DAL,14,0,0,0,0,0,0,0
00-0037563,Malik Davis,RB,DAL,14,0,0,3,6,0,0,0
00-0037587,Nate Landman,LB,LA,14,0,0,0,0,0,0,0
00-0037594,Julius Chestnut,RB,TEN,14,0,0,0,0,0,0,0
00-0037614,John Metchie III,WR,NYJ,14,0,0,0,0,8,4,34
00-0037615,Nakobe Dean,LB,PHI,14,0,0,0,0,0,0,0
00-0037616,Nick Cross,SAF,IND,14,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,RB,LAC,14,0,0,0,0,0,0,0
00-0037662,C.J. Brewer,DT,TB,14,0,0,0,0,0,0,0
00-0037663,Jermaine Johnson II,DE,NYJ,14,0,0,0,0,0,0,0
00-0037664,Alec Pierce,WR,IND,14,0,0,0,0,8,5,80
00-0037665,Sam Williams,LB,DAL,14,0,0,0,0,0,0,0
00-0037692,Brandon Aubrey,K,DAL,14,0,0,0,0,0,0,0
00-0037741,Jahan Dotson,WR,PHI,14,0,0,0,0,3,1,3
00-0037742,Treylon Burks,WR,WAS,14,0,0,0,0,1,0,0
00-0037743,Daxton Hill,DB,CIN,14,0,0,0,0,0,0,0
00-0037744,Trey McBride,TE,ARI,14,0,0,0,0,9,5,58
00-0037745,Velus Jones Jr.,WR,SEA,14,0,0,4,32,0,0,0
00-0037752,Tycen Anderson,SAF,CIN,14,0,0,0,0,0,0,0
00-0037756,Travis Jones,DT,BAL,14,0,0,0,0,0,0,0
00-0037757,Bernhard Raimann,OT,IND,14,0,0,0,0,0,0,0
00-0037799,Dondrea Tillman,LB,DEN,14,0,0,0,0,0,0,0
00-0037801,KaVontae Turpin,WR,DAL,14,0,0,1,4,2,2,26
00-0037805,Jeremy Ruckert,TE,NYJ,14,0,0,0,0,3,2,19
00-0037809,Chig Okonkwo,TE,TEN,14,0,0,0,0,2,2,20
00-0037813,Channing Tindall,LB,ARI,14,0,0,0,0,0,0,0
00-0037816,Romeo Doubs,WR,GB,14,0,0,0,0,2,0,0
00-0037817,Zach Bako-Bewele,G,GB,14,0,0,0,0,0,0,0
00-0037819,Leo Chenal,LB,KC,14,0,0,0,0,0,0,0
00-0037825,Tyler Linderbaum,C,BAL,14,0,0,0,0,0,0,0
00-0037835,Luke Goedeke,OT,TB,14,0,0,0,0,0,0,0
00-0037837,Calvin Austin III,WR,PIT,14,0,0,0,0,2,1,31
00-0037838,Isaiah Likely,TE,BAL,14,0,0,0,0,6,4,25
00-0037839,Cobie Durant,CB,LA,14,0,0,0,0,0,0,0
00-0037840,Kyren Williams,RB,LA,14,0,0,13,84,2,2,13
00-0037842,Derion Kendrick,CB,LA,14,0,0,0,0,0,0,0
00-0037843,Daniel Hardy,DE,CHI,14,0,0,0,0,0,0,0
00-0038038,Kyle Hamilton,SAF,BAL,14,0,0,0,0,0,0,0
00-0038039,Jack Jones,CB,MIA,14,0,0,0,0,0,0,0
00-0038041,Jake Ferguson,TE,DAL,14,0,0,0,0,7,5,58
00-0038046,Charlie Kolar,TE,BAL,14,0,0,0,0,1,1,19
00-0038094,Jordan Stout,P,BAL,14,0,0,0,0,0,0,0
00-0038100,Percy Butler,SAF,WAS,14,0,0,0,0,0,0,0
00-0038102,Kenny Pickett,QB,LV,14,11,97,1,6,0,0,0
00-0038104,Tyquan Thornton,WR,KC,14,0,0,0,0,3,2,19
00-0038107,Micheal Clemons,DE,NYJ,14,0,0,0,0,0,0,0
00-0038112,Cam Jurgens,C,PHI,14,0,0,0,0,0,0,0
00-0038116,Arnold Ebiketie,LB,ATL,14,0,0,0,0,0,0,0
00-0038120,Breece Hall,RB,NYJ,14,0,0,14,43,1,0,0
00-0038121,Alontae Taylor,CB,NO,14,0,0,0,0,0,0,0
00-0038124,Christian Watson,WR,GB,14,0,0,0,0,4,4,89
00-0038127,Logan Hall,DE,TB,14,0,0,0,0,0,0,0
00-0038129,Cade Otton,TE,TB,14,0,0,0,0,4,3,19
00-0038133,Boye Mafe,DE,SEA,14,0,0,0,0,0,0,0
00-0038134,Kenneth Walker III,RB,SEA,14,0,0,10,29,3,1,-1
00-0038135,Jaquan Brisker,SAF,CHI,14,0,0,0,0,0,0,0
00-0038136,Coby Bryant,CB,SEA,14,0,0,0,0,0,0,0
00-0038142,David Ojabo,LB,BAL,14,0,0,0,0,0,0,0
00-0038359,Xavier Smith,WR,LA,14,0,0,0,0,1,1,6
00-0038381,Kyu Blu Kelly,CB,LV,14,0,0,0,0,0,0,0
00-0038383,Andrew Vorhees,G,BAL,14,0,0,0,0,0,0,0
00-0038387,Colby Wooden,DE,GB,14,0,0,0,0,0,0,0
00-0038390,Noah Sewell,LB,CHI,14,0,0,0,0,0,0,0
00-0038397,Evan Hull,RB,NO,14,0,0,1,4,1,1,6
00-0038398,Karl Brooks,DT,GB,14,0,0,0,0,0,0,0
00-0038407,Jaylon Jones,DB,IND,14,0,0,0,0,0,0,0
00-0038408,Carrington Valentine,DB,GB,14,0,0,0,0,0,0,0
00-0038412,Moro Ojomo,DT,PHI,14,0,0,0,0,0,0,0
00-0038414,Kendall Williamson,SAF,LAC,14,0,0,0,0,0,0,0
00-0038428,Andre Szmyt,K,CLE,14,0,0,0,0,0,0,0
00-0038440,Zavier Scott,RB,MIN,14,0,0,3,15,1,1,5
00-0038454,Keaton Mitchell,RB,BAL,14,0,0,6,76,0,0,0
00-0038504,Trenton Simpson,LB,BAL,14,0,0,0,0,0,0,0
00-0038540,Paris Johnson Jr.,OT,ARI,14,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,RB,ATL,14,0,0,20,86,2,2,8
00-0038543,Jaxon Smith-Njigba,WR,SEA,14,0,0,1,-1,10,7,92
00-0038544,Quentin Johnston,WR,LAC,14,0,0,0,0,3,2,8
00-0038547,Luke Schoonmaker,TE,DAL,14,0,0,0,0,2,1,12
00-0038549,DJ Turner II,CB,CIN,14,0,0,0,0,0,0,0
00-0038552,Riley Moss,CB,DEN,14,0,0,0,0,0,0,0
00-0038553,Daiyan Henley,LB,LAC,14,0,0,0,0,0,0,0
00-0038555,Tank Bigsby,RB,PHI,14,0,0,1,4,0,0,0
00-0038556,DeMarvion Overshown,LB,DAL,14,0,0,0,0,0,0,0
00-0038557,Dorian Williams,LB,BUF,14,0,0,0,0,0,0,0
00-0038558,Darnell Washington,TE,PIT,14,0,0,0,0,1,1,12
00-0038559,Michael Wilson,WR,ARI,14,0,0,0,0,16,11,142
00-0038560,Jordan Battle,SAF,CIN,14,0,0,0,0,0,0,0
00-0038562,Jake Moody,K,WAS,14,0,0,0,0,0,0,0
00-0038563,Tre Tucker,WR,LV,14,0,0,0,0,5,2,24
00-0038564,Cameron Latu,TE,PHI,14,0,0,0,0,0,0,0
00-0038565,Mekhi Blackmon,DB,IND,14,0,0,0,0,0,0,0
00-0038567,Chad Ryland,K,ARI,14,0,0,0,0,0,0,0
00-0038570,Ventrell Miller,LB,JAX,14,0,0,0,0,0,0,0
00-0038571,Jon Gaines II,G,ARI,14,0,0,0,0,0,0,0
00-0038573,Derius Davis,WR,LAC,14,0,0,0,0,0,0,0
00-0038574,Isaiah McGuire,DE,CLE,14,0,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,CIN,14,0,0,0,0,0,0,0
00-0038577,Nick Herbig,LB,PIT,14,0,0,0,0,0,0,0
00-0038578,Jay Ward,SAF,MIN,14,0,0,0,0,0,0,0
00-0038588,Jordan Howden,SAF,NO,14,0,0,0,0,0,0,0
00-0038589,Josh Whyle,TE,GB,14,0,0,0,0,1,1,21
00-0038591,Mike Morris,DE,SEA,14,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,SAF,JAX,14,0,0,0,0,0,0,0
00-0038597,Chase Brown,RB,CIN,14,0,0,12,23,4,3,12
00-0038599,Henry To'oTo'o,LB,HOU,14,0,0,0,0,0,0,0
00-0038600,Owen Pappoe,LB,ARI,14,0,0,0,0,0,0,0
00-0038601,Asim Richards,OT,NO,14,0,0,0,0,0,0,0
00-0038605,JL Skinner,SAF,DEN,14,0,0,0,0,0,0,0
00-0038609,Luke Wypler,C,CLE,14,0,0,0,0,0,0,0
00-0038611,Chris Rodriguez Jr.,RB,WAS,14,0,0,10,52,0,0,0
00-0038614,Scott Matlock,DT,LAC,14,0,0,0,0,0,0,0
00-0038616,Christian Braswell,CB,JAX,14,0,0,0,0,0,0,0
00-0038618,Xavier Hutchinson,WR,HOU,14,0,0,0,0,2,0,0
00-0038619,Andrei Iosivas,WR,CIN,14,0,0,0,0,3,2,17
00-0038623,Dante Stills,DT,ARI,14,0,0,0,0,0,0,0
00-0038624,Ameer Speed,CB,HOU,14,0,0,0,0,0,0,0
00-0038640,Jalen Brooks,WR,ARI,14,0,0,0,0,3,2,32
00-0038660,Trevor Nowaske,LB,DET,14,0,0,0,0,0,0,0
00-0038679,Tyrell Shavers,WR,BUF,14,0,0,0,0,1,1,16
00-0038684,Ethan Bonner,CB,MIA,14,0,0,0,0,0,0,0
00-0038685,Chris Brooks,RB,GB,14,0,0,0,0,1,1,6
00-0038710,Blake Whiteheart,TE,CLE,14,0,0,0,0,1,0,0
00-0038711,Mohamoud Diabate,LB,CLE,14,0,0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,SAF,CLE,14,0,0,0,0,0,0,0
00-0038738,Hunter Luepke,RB,DAL,14,0,0,0,0,0,0,0
00-0038742,Tyrus Wheat,LB,DET,14,0,0,0,0,0,0,0
00-0038764,Patrick O'Connell,LB,SEA,14,0,0,0,0,0,0,0
00-0038765,Ty Okada,SAF,SEA,14,0,0,0,0,0,0,0
00-0038778,Jalen Redmond,DL,MIN,14,0,0,0,0,0,0,0
00-0038794,Jaleel McLaughlin,RB,DEN,14,0,0,4,22,1,1,9
00-0038795,PJ Mustipher,DT,ARI,14,0,0,0,0,0,0,0
00-0038797,Emanuel Wilson,RB,GB,14,0,0,3,10,0,0,0
00-0038807,Ivan Pace Jr.,LB,MIN,14,0,0,0,0,0,0,0
00-0038809,Ben Sims,TE,MIN,14,0,0,0,0,1,1,9
00-0038820,Christian Izien,SAF,TB,14,0,0,0,0,0,0,0
00-0038824,Ryan Miller,WR,TB,14,0,0,0,0,0,0,0
00-0038891,Shedrick Jackson,WR,LV,14,0,0,0,0,1,1,25
00-0038896,Jacob Saylors,RB,DET,14,0,0,0,0,0,0,0
00-0038905,Blake Grupe,K,IND,14,0,0,0,0,0,0,0
00-0038911,Malik Cunningham,WR,DET,14,0,0,1,1,0,0,0
00-0038922,Drake Thomas,LB,SEA,14,0,0,0,0,0,0,0
00-0038932,Darnell Wright,OT,CHI,14,0,0,0,0,0,0,0
00-0038933,Dalton Kincaid,TE,BUF,14,0,0,0,0,5,4,41
00-0038935,Brenton Strange,TE,JAX,14,0,0,0,0,6,3,27
00-0038951,Sean Tucker,RB,TB,14,0,0,7,29,0,0,0
00-0038953,Dylan Drummond,WR,ATL,14,0,0,0,0,5,3,21
00-0038958,Markees Watts,LB,TB,14,0,0,0,0,0,0,0
00-0038976,Marvin Mims Jr.,WR,DEN,14,0,0,1,2,1,1,5
00-0038978,Byron Young,DT,PHI,14,0,0,0,0,0,0,0
00-0038979,Cedric Tillman,WR,CLE,14,0,0,0,0,3,1,23
00-0038982,Chamarri Conner,DB,KC,14,0,0,0,0,0,0,0
00-0038984,Kei'Trel Clark,CB,ARI,14,0,0,0,0,0,0,0
00-0038994,Jordan Addison,WR,MIN,14,0,0,0,0,7,4,62
00-0038995,Bryan Bresee,DT,NO,14,0,0,0,0,0,0,0
00-0038997,Josh Downs,WR,IND,14,0,0,0,0,5,4,23
00-0039001,Tyler Steen,OT,PHI,14,0,0,0,0,0,0,0
00-0039002,Sydney Brown,SAF,PHI,14,0,0,0,0,0,0,0
00-0039007,Garrett Williams,CB,ARI,14,0,0,0,0,0,0,0
00-0039009,Dylan Horton,DE,HOU,14,0,0,0,0,0,0,0
00-0039013,Nolan Smith,LB,PHI,14,0,0,0,0,0,0,0
00-0039018,Jack Campbell,LB,DET,14,0,0,0,0,0,0,0
00-0039031,Adetomiwa Adebawore,DT,IND,14,0,0,0,0,0,0,0
00-0039032,Tyjae Spears,RB,TEN,14,0,0,8,19,4,2,28
00-0039040,De'Von Achane,RB,MIA,14,0,0,7,92,1,1,13
00-0039041,Elijah Higgins,TE,ARI,14,0,0,0,0,1,1,0
00-0039047,Derick Hall,LB,SEA,14,0,0,0,0,0,0,0
00-0039049,SirVocea Dennis,LB,TB,14,0,0,0,0,0,0,0
00-0039050,Payne Durham,TE,TB,14,0,0,0,0,0,0,0
00-0039051,Josh Hayes,DB,TB,14,0,0,0,0,0,0,0
00-0039059,Ethan Evans,P,LA,14,0,0,0,0,0,0,0
00-0039061,Desjuan Johnson,DE,LA,14,0,0,0,0,0,0,0
00-0039062,Jonathan Mingo,WR,DAL,14,0,0,0,0,1,0,0
00-0039064,Zay Flowers,WR,BAL,14,0,0,1,2,11,8,124
00-0039067,Rashee Rice,WR,KC,14,0,0,0,0,8,4,34
00-0039068,Yaya Diaby,LB,TB,14,0,0,0,0,0,0,0
00-0039070,Gervon Dexter Sr.,DT,CHI,14,0,0,0,0,0,0,0
00-0039074,Davis Allen,TE,LA,14,0,0,0,0,2,2,21
00-0039075,Puka Nacua,WR,LA,14,0,0,0,0,11,7,167
00-0039108,Will Anderson Jr.,DE,HOU,14,0,0,0,0,0,0,0
00-0039110,Keeanu Benton,DT,PIT,14,0,0,0,0,0,0,0
00-0039111,Tuli Tuipulotu,LB,LAC,14,0,0,0,0,0,0,0
00-0039137,Byron Young,LB,LA,14,0,0,0,0,0,0,0
00-0039138,Kobie Turner,DE,LA,14,0,0,0,0,0,0,0
00-0039139,Jahmyr Gibbs,RB,DET,14,0,0,12,43,7,7,77
00-0039141,Brian Branch,CB,DET,14,0,0,0,0,0,0,0
00-0039144,Luke Musgrave,TE,GB,14,0,0,0,0,4,2,22
00-0039146,Jayden Reed,WR,GB,14,0,0,2,22,4,4,31
00-0039149,Quan Martin,SAF,WAS,14,0,0,0,0,0,0,0
00-0039151,Emmanuel Forbes,CB,LA,14,0,0,0,0,0,0,0
00-0039155,BJ Ojulari,LB,ARI,14,0,0,0,0,0,0,0
00-0039163,C.J. Stroud,QB,HOU,14,31,203,2,5,0,0,0
00-0039165,Zach Charbonnet,RB,SEA,14,0,0,7,46,3,2,20
00-0039167,Joey Porter Jr.,CB,PIT,14,0,0,0,0,0,0,0
00-0039169,Devon Witherspoon,CB,SEA,14,0,0,0,0,0,0,0
00-0039172,Jake Bates,K,DET,14,0,0,0,0,0,0,0
00-0039178,Austin Ajiake,LB,IND,14,0,0,0,0,0,0,0
00-0039229,Charlie Smyth,K,NO,14,0,0,0,0,0,0,0
00-0039232,Nate Wiggins,CB,BAL,14,0,0,0,0,0,0,0
00-0039234,T.J. Tampa,CB,BAL,14,0,0,0,0,0,0,0
00-0039267,Andre' Sam,SAF,PHI,14,0,0,0,0,0,0,0
00-0039309,Byron Murphy II,DT,SEA,14,0,0,0,0,0,0,0
00-0039323,Ryan Rehkow,P,CIN,14,0,0,0,0,0,0,0
00-0039338,Brock Bowers,TE,LV,14,0,0,0,0,5,4,46
